TYPE,URL,IP
Citadel,162.243.49.176/CT/cp.php?m=login,
Citadel,face2face-nig.biz/zeus/cp.php?m=login,168.144.124.116
Alina,grabbil.name/grabbedinfo7sob7/admin.php,5.45.181.142
Pony,pifftech.com/images/nnblast/admin.php,67.23.226.19
Pony,pifftech.com/images/waziri/admin.php,67.23.226.19
Pony,pifftech.com/images/waz_fr/admin.php,67.23.226.19
Pony,pifftech.com/images/money/admin.php,67.23.226.19
Alina,www.222andro.net/insidee/admin.php,5.199.168.152
Citadel,campusbusinness.uk.nf/wp-security/plugins/modules/inc/lang/eng/helps/cp.php?m=login,31.22.7.215
Citadel,campusbusinness.uk.nf/wp-security/plugins/modules/inc/lang/z/helps/cp.php?m=login,31.22.7.215
ZeuS,paulstoreyphotography.com/jeff.wooten/cp.php?m=login,65.18.196.9
ZeuS,paulstoreyphotography.com/image7/cp.php?m=login,65.18.196.9
Citadel,geoma.com.br/media/system/images/cp.php?m=login,187.17.98.51
ZeuS,tt.onmypc.org/1/admin.php?m=login,198.50.244.22
ZeuS,draftingforfunandprofit.com/wp-admin/jss/cp.php?m=login,192.64.178.136
ZeuS,liberstotusedis.su/het/cp.php?m=login,54.85.208.232
Citadel,81.17.25.103/jq2/cp.php?m=login,
ZeuS,142.0.79.24/emy/admin.php?m=login,
IceIX,37.143.15.50/adm/index.php?m=login,
ZeuS,ultarls.com/music/cp.php?letter=login,107.161.123.138
ZeuS,topluun.com.tr/leo/cp.php?m=login,185.15.197.82
ZeuS,inhousebarristers.co.uk/img/jss/cp.php?m=login,85.92.86.51
ZeuS,142.0.78.144/xampp/greenslide/mafia/cp.php?m=login,
Dexter,october10.su/w19218317418621031041543/,108.162.199.79
ZeuS,34jkldfs.no-ip.biz/evolution/mtanqste.php?m=login,190.123.36.156
Betabot,34jkldfs.no-ip.biz//beta/setup.php,190.123.36.156
Betabot,34jkldfs.no-ip.biz/forum/login.php,190.123.36.156
ZeuS,paulstoreyphotography.com/image5/cp.php?m=login,65.18.196.9
ZeuS,docedebebe.com.br/g/cp.php?m=login,186.202.127.86
ZeuS,www.salemtravelsagency.com/images/2/cp.php?letter=login,185.7.35.42
ZeuS,www.girasolestudi.it/fonts/TIMESnewroman/cp.php?m=login,62.149.142.184
Citadel,185.29.8.78/ufo/~/cp.php?m=login,
Citadel,glaxeopink.net/wp_security/helps/helps/cp.php?m=login,31.22.7.215
ZeuS,camere-live.ro/cam/cp.php?m=login,176.223.96.107
ZeuS,162.243.49.176/ZB2/admin.php?m=login,
WSO,tube.sanhuu.mn/wp-content/uploads/2013/09/sem.php,183.177.103.131
Citadel,tarasy-tynieckie.pl/goodluck/cp.php?m=login,5.9.62.24
Citadel,wisecuder.info/elkana-cita/cp.php?m=login,101.99.80.71
JackPos,bitcoinminer.pro,193.109.68.185
"Carbon Grabber",rainbowsongdome.net/helps/docs/site/form/index.php?a=login,31.22.7.215
Alina,helpus.su/extralog/admin.php,141.101.116.107
ZeuS,www.cbankng.info/11/admin/1/metro11/admin/1/cp.php?letter=login,204.188.238.141
ZeuS,surtanews.com/-login/cp.php?m=login,69.65.47.65
ZeuS,crazybeam.myftp.biz/oliver/cp.php?m=login,198.27.105.162
ZeuS,parsgranite.ir/media/system/cp.php?m=login,198.58.90.36
ZeuS,chileindependiente.cl/ju/cp.php?m=login,190.54.62.74
ZeuS,inflationperson.com/wp-admin/jss/cp.php?m=login,192.64.178.136
ZeuS,iranianexpat.com/images/lil/cp.php?m=login,198.100.146.36
ZeuS,herminiametzler.com.br/wp-content/themes/twentyeleven/.script/cp.php?m=login,186.202.127.48
Betabot,mov4wrd.com/namepath/login.php,46.161.41.242
Betabot,api.wifi-update.biz/cdn/login.php,87.106.241.22
ZeuS,junllian.net/junllia/cp.php?m=login,205.251.133.130
ZeuS,yilmazcelikservis.com.tr/images/admin.php?m=login,85.95.249.178
ZeuS,mlmbusinessschool.com/partner/admin.php?m=login,203.151.162.33
ZeuS,parisrentalconnections.com/~michele/admin/Hadmin/cp.php?m=login,72.9.240.204
Citadel,consultoresandinos.com/rpq/Servicio/cp.php?m=login,174.136.17.100
Citadel,www.subindo.com/wp-includes/js/jquery/cp.php?m=login,96.30.0.52
Citadel,kumarsystemsolution.com/sales/clients/cp.php?m=login,173.236.58.186
ZeuS,junllian.net/cp.php?m=login,205.251.133.130
Citadel,81.17.25.49/mny/cp.php?m=login,
ZeuS,kkeraobal.com/bigben/cp.php?m=login,198.136.54.104
ZeuS,alliadindustry.biz/upload/admin.php?m=login,66.45.237.67
iBanking,116.90.163.237/android/admin.php,
Stealer,frizzcams.com/steal/,5.199.165.239
Citadel,livo.com.ua/components/com_alphacontent/assets/phpThumb/xlm/cp.php?m=login,91.206.31.137
ZeuS,gamingtesla.zapto.org/game/cp.php?m=login,198.50.252.28
ZeuS,winscoft.com/microsoft/pa-admin.php?m=login,81.17.25.161
ZeuS,eyeofgod1.com/Zz/cp.php?m=login,81.88.48.95
ZeuS,librairiesapio.be/modules/gapi/php/cp.php?m=login,109.234.161.35
ZeuS,agrupacionestrella.net/plugins/system/php/cp.php?m=login,188.165.217.177
ZeuS,hkv.si/hkv/cp.php?m=login,91.185.200.201
ZeuS,theideate.com/support/install/cp.php?m=login,49.50.8.254
ZeuS,revenda.anilhasehalteres.com.br/brits/cp.php?m=login,66.7.196.86
ZeuS,suleman.uni.me/_cgi/cpaccess/sule/png/cp.php?m=login,178.63.165.150
Citadel,www.motel.by/templates/system/images/cp.php?m=login,93.125.99.46
Citadel,www.ayo-gorkhali.org/templates/system/css/cp.php?m=login,64.207.179.38
ZeuS,ukwebcamjobs.co.uk/cp/admin/cp.php?m=login,95.215.227.113
ZeuS,roymelody.net/wordpress/wp_sec/modules/plugins/inc/admin.php?m=login,31.22.7.215
ZeuS,rutradecart.net/includes/inc/inc/admin.php?m=login,31.22.7.215
Dexter,5.199.164.98/web/,
Citadel,www.voipinfo.sk/templates/system/css/cp.php?m=login,213.215.115.247
ZeuS,dexteriscool.in/images/server2/server/cp.php?m=login,108.162.197.146
ZeuS,dexteriscool.in/images/server1/server/cp.php?m=login,108.162.197.146
Citadel,dexteriscool.in/images/servercita/cp.php?m=login,108.162.197.146
Citadel,dexteriscool.in/images/citawork/cp.php?m=login,108.162.197.146
ZeuS,erzurumdahaliyikama.com/case/cp.php?m=login,94.102.11.233
Citadel,technlip.com/phpmyadmin/theme/js/tinymce/jscripts/foun/cp.php?m=login,98.176.28.49
Citadel,retire2malaysia.com/wp-includes/css/cp.php?m=login,199.59.58.17
Citadel,premieroil.net/wp-admin/maint/femfky/cp.php?m=login,198.176.28.49
ZeuS,193.111.62.160/adminpanel/admin.php?m=login,
Warbot,ifbi.netau.net/warbot/index.php?p=Login,31.170.160.129
Betabot,193.111.62.160/Neurevt%201.7.0.1/changeme/Panel%201.7/Panel%201.7.0.1/setup.php,
Betabot,193.111.62.160/Panel/login.php,
ZeuS,195.244.39.64/~veramutf/wp-includes/pomo/.m/cp.php?m=login,
Pony,mostwanted0.favcc1.com/admin.php,185.28.21.33
IceIx,sunnies101.com/pfd/adm/index.php?m=login,195.210.29.10
Citadel,81.17.25.72/cp.php?m=login,
IceIX,www.arthur-dressler.com/images/adm/index.php?m=login,217.16.10.3
Pony,eiproducts.in/gifimages/maib/ds.php,208.115.234.194
ZeuS,116.0.23.234/~opt25643/swf/.base/cp.php?m=login,
ZeuS,candlerparkchiropractic.com/1522dekalb/adminpanel/admin.php?m=login,207.7.91.210
ZeuS,verrasconsulting.com/cns/cnn/admin.php?m=login,64.34.111.184
ZeuS,yeuwio.co.uk/uk/admin.php?m=login,195.238.172.50
IceIX,visualonline.dk/web/adm/index.php?m=login,193.238.80.65
ZeuS,wahproject.com/wp-content/uploads/2014/04/wahhp1/cp.php?m=login,66.36.176.118
ZeuS,qoritravelperu.com/~qoritrav/xpadmin/cp.php?m=login,208.100.55.75
ZeuS,yilinmilletvekili.com/Blast/serverphp/cp.php?m=login,85.95.238.136
ZeuS,hiro-ishino.com.au/mangomin/.st/cp.php?m=login,203.170.86.41
ZeuS,greenwayglobal.com/images/js/cp.php?m=login,78.129.155.46
Citadel,swankman.us/man/cp.php?m=login,141.101.117.156
Citadel,integratedcredit-exchangebase.com/wordpress/wp-includes/css/skin/cp.php?m=login,198.176.28.49
Citadel,swankid.biz/kid/cp.php?m=login,64.32.20.123
IceIX,ajansyenimedya.com/akhalteke/web/adm/index.php?m=login,78.135.110.27
Citadel,www.macclean.cn/templates/system/images/cp.php?m=login,100.42.218.250
Citadel,54.208.246.4/webalizer/opt/cp.php?m=login,
ZeuS,247.kiev.ua/love/ssss/ssss/cp.php?m=login,193.200.255.19
Plasma,www.sandboxed.info/login.php,149.255.37.187
ZeuS,yogicmanagement.com/wp-admin/jss/cp.php?m=login,192.185.117.155
ZeuS,classicfinefoods.co.uk/images/js/cp.php?m=login,78.129.155.46
ZeuS,complicity-team.org/z/cp.php?m=login,107.161.123.138
Pony,flogvoftu.comyr.com/1/admin.php,31.170.163.110
"Carbon Grabber",complicity-team.org/form/,107.161.123.138
"Carbon Grabber",www.grabbah.biz/dara/,199.114.220.133
"Carbon Grabber",www.textilingwears.com/wire1/,95.154.202.86
ZeuS,198.1.77.78/~liveboob/.www/cp.php?m=login,
ZeuS,hallabu.in.ua/index/admin.php?m=login,91.231.86.213
ZeuS,hawkfilm.com/zv/cp.php?m=login,69.90.47.167
ZeuS,hetchie.com/books/library/metro/admin/1/cp.php?letter=login,141.105.67.96
ZeuS,z3us1.z-ed.info/z3us_kwksdlfklw/cp.php?m=login,81.95.159.42
ZeuS,verash.lzc.mx/~verash/aadmin/cp.php?m=login,184.107.129.234
ZeuS,updatiing.co/yes/adminpanel/admin.php?m=login,206.188.192.66
ZeuS,designerfashionlabels.co.uk/media/catalog/product/cache/3/sony/cp.php?m=login,108.166.172.170
ZeuS,dejavu-now.tk/11/101jp/dau1.php?m=login,46.149.111.18
"Carbon Grabber",dejavu-now.tk/carb/index.php?a=panel,46.149.111.18
Stealer,dongoteun.co.in/isr/,91.240.20.14
"Carbon Grabber",dongoteun.co.in/mnk/,91.240.20.14
Athena,dongoteun.co.in/ath/login/,91.240.20.14
Citadel,znatnydom.by/templates/system/css/cp.php?m=login,93.125.99.8
ZeuS,tylerbracelets.com/cp.php?m=login,194.145.208.20
ZeuS,walkiedoggies.co.uk/sugar/serverphp/cp.php?m=login,77.92.69.142
Citadel,lllkevin.ml/cita/cp.php?m=login,46.254.19.166
Fragus,lllkevin.ml/frag/admin.php,46.254.19.166
Mailer,lllkevin.ml/spam/index.php,46.254.19.166
Citadel,jobs.hendra-budiawan.com/james/cp.php?m=login,103.6.205.209
Citadel,stfoto.pro/media/system/css/cp.php?m=login,93.125.99.13
ZeuS,electroingenieria.mx/images/culture/adminpanel/admin.php?m=login,69.167.162.69
ZeuS,electroingenieria.mx/images/xpadmin/adminpanel/admin.php?m=login,69.167.162.69
ZeuS,ironisthrone.in/images/servernew/server/cp.php?m=login,141.101.117.25
ZeuS,netseohost.com/media/cast/cp.php?m=login,100.42.52.108
ZeuS,nguyentatdat.com/nguy/cp.php?m=login,69.90.47.167
ZeuS,palentoe.biz/scp/js/js/admin.php?m=login,5.199.161.101
ZeuS,phillycheesesteakhouse.com/alibaba.com/system/cp.php?m=login,192.185.158.58
ZeuS,pretorianosdetomares.com/wp-content/uploads/2014/04/adminpanel/admin.php?m=login,92.43.23.20
Citadel,23.238.230.237/henry/server/cp.php?m=login,
Stealer,www.samplesx.uhostall.com/index.php,31.170.167.249
Pony,akonikponik.eu/admin.php?m=login,141.101.117.136
Pony,aponikkonik.eu/admin.php?m=login,108.162.197.101
ZeuS,cezarproducoes.com.br/slider/demo/brits/cp.php?m=login,63.143.51.242
ZeuS,engeforpavimentacao.com.br/images/smilies/sos/cp.php?m=login,67.20.50.105
ZeuS,alissonguimaraes.com.br/ven/cp.php?m=login,186.202.127.60
ZeuS,illawarradisabilitytrust.com.au/wp-content/themes/digitalfarm/includes/js/oya/cp.php?m=login,175.107.142.234
Pony,loverents.com/admin.php,62.210.77.11
Warbot,duxynasx.net63.net/index.php?p=Login,31.170.162.143
Citadel,173.243.112.20/ani/ani1/cp.php?m=login,
ZeuS,fronty2073.net/adm2/pe15b31.php?m=login,77.40.36.211
Citadel,185.10.58.180/nelson/server/cp.php?m=login,185.10.58.180
Citadel,81.17.25.62/cp.php?m=login,
Citadel,23.227.196.81/ril/rill/cp.php?m=login,
Citadel,81.17.25.191/cp.php?m=login,
ZeuS,themessagemission.org/bora/cp.php?m=login,173.193.71.19
ZeuS,shieldled.us/ste/cp.php?m=login,108.162.196.28
ZeuS,shieldled.us/akguy/cp.php?m=login,108.162.196.28
ZeuS,shieldled.us/ak47/cp.php?m=login,108.162.196.28
Citadel,www.slangenhaken.nl/stnxhje/cp.php?m=login,85.17.197.17
Citadel,192.254.79.88/news/server/cp.php?m=login,
Citadel,81.17.25.235/root/cp.php?m=login,
ZeuS,kioskcantinhodaroca.com.br/wp-content/uploads/2014/04/kioskca/cp.php?m=login,64.31.43.138
ZeuS,kioskcantinhodaroca.com.br/wp-content/uploads/2014/05/kiosk/cp.php?m=login,64.31.43.138
Citadel,hsbconlineuk.com/images/ada/cp.php?m=login,198.176.28.49
ZeuS,bascovial.cl/make/cp.php?m=login,200.63.98.13
ZeuS,danvilcommcorp.com/pics/.htacess/serv/cp.php?m=login,184.154.28.26
Citadel,gtbnonline.uni.me/sold/cp.php?m=login,37.0.127.199
Alina,94.242.198.62/sp/admin.php,
JackPos,94.242.198.62/index.php,
ZeuS,acgplug.org/images/server/cp.php?m=login,184.154.28.26
ZeuS,broncobearings.co.za/vices/cp.php?m=login,197.221.63.10
ZeuS,rodsagu.com/admin/cp.php?m=login,204.197.248.143
ZeuS,st-andrewsspa.co.za/bmg/cp.php?m=login,197.221.63.10
Citadel,only4buyers.com/.../cp.php?m=login,181.224.136.14
Citadel,rejenereiplik.com/js/ideal/helps/cp.php?m=login,93.186.120.42
IceIX,nizamhospital.com/1/adm/index.php?m=login,195.238.172.50
Citadel,tonnymaxmottos.biz/wp-admin/css/awnna/cp.php?m=login,198.176.28.49
Pony,homyhomy.url.ph/admin.php,185.28.20.240
Pony,cnboariufeng.com/ower/admin.php,185.28.22.37
Pony,malayalamradio.fm/panel/admin.php,174.142.23.95
ZeuS,nhk.nl/zo/cp.php?m=login,92.48.232.153
Backdoor,www.fedwellfarm.com/modules/img/mode.php,68.171.208.82
Citadel,173.243.112.192/ibo/ibo1/cp.php?m=login,
Citadel,173.243.112.192/ani/ani1/cp.php?m=login,
ZeuS,mcbt.ru/library/cp.php?m=login,95.172.159.26
ZeuS,w1sdom.us/13377/cp.php?m=login,108.162.198.151
ZeuS,www.eskarya.com/wp-blog/admin.php?m=login,46.20.7.57
Citadel,www.appimpak.com/wp-includes/fonts/admin/server/cp.php?m=login,65.39.128.48
Citadel,boyaliiplik.com/js/ebony/helps/cp.php?m=login,93.186.120.42
Citadel,vozmusa.biz/healer/cp.php?m=login,109.191.149.145
Citadel,www.assistline.com.tr/templates/system/css/cp.php?m=login,212.154.116.162
ZeuS,www.orderflowers.biz/modules/rss/views/js/admin.php?m=login,5.199.161.93
ZeuS,zhabademon.net/admincp_worker/admin.php?m=login,109.120.150.19
Citadel,hsbconlineuk.com/images/testn/cp.php?m=login,198.176.28.49
ZeuS,hsbconlineuk.com/images/test/cp.php?m=login,198.176.28.49
ZeuS,hsbconlineuk.com/images/obi/cp.php?m=login,198.176.28.49
Citadel,hsbconlineuk.com/images/okey/cp.php?m=login,198.176.28.49
Citadel,hsbconlineuk.com/images/onyeka/cp.php?m=login,198.176.28.49
Citadel,hsbconlineuk.com/images/poty/cp.php?m=login,198.176.28.49
Citadel,hsbconlineuk.com/images/ala/cp.php?m=login,198.176.28.49
Citadel,hsbconlineuk.com/images/buckc/cp.php?m=login,198.176.28.49
Citadel,hsbconlineuk.com/images/ebuka/cp.php?m=login,198.176.28.49
Citadel,hsbconlineuk.com/images/ija/cp.php?m=login,198.176.28.49
ZeuS,hsbconlineuk.com/images/cross/cp.php?m=login,198.176.28.49
Citadel,hsbconlineuk.com/images/crossc/cp.php?m=login,198.176.28.49
ZeuS,tamartiantv.x10.mx/news/blog/cp.php?m=login,198.91.81.4
ZeuS,stsystem.com.br/e77/cp.php?m=login,64.31.43.138
ZeuS,www.webandcraft.com/gab/cp.php?m=login,173.193.71.19
Citadel,rainbowsongdome.net/helps/helps/cp.php?m=login,31.22.7.215
ZeuS,auto-fx.nl/back/to/the/game/full/time/mr/dollar/man/1/cp.php?m=login,182.18.143.140
IceIX,auto-fx.nl/back/to/the/game/full/time/mr/dollar/man/adm/index.php?m=login,182.18.143.140
ZeuS,blog.geometriadescriptiva.com/site/cp.php?m=login,75.126.89.84
ZeuS,ve69.info/ze/server/cp.php?m=login,192.186.220.3
Citadel,rocoyacht.com.pl/templates/system/css/cp.php?m=login,46.4.77.12
Mailer,propstore.cc/mailer.php,62.109.31.70
Mailer,propstore.cc/create.php,62.109.31.70
ZeuS,beeme.zapto.org/xxx/admin.php?m=login,85.153.34.112
ZeuS,udols.biz/me/cp.php?m=login,204.188.238.141
ZeuS,lucas.fastdl.it/url/users/b/admin.php?m=login,84.200.84.41
ZeuS,comkrast.com/php/install/,217.174.100.237
ZeuS,comkrast.com/install/,217.174.100.237
ZeuS,leon10.5gbfree.com/server/cp.php?m=login,209.90.88.138
Citadel,bieguni.pl/js/dede/helps/cp.php?m=login,46.29.18.83
Citadel,balansvoorjezelf.nl/stnxhju/cp.php?m=login,95.211.20.176
Citadel,angels-deamon.us/mique/cp.php?m=login,108.162.196.17
Citadel,frhometextile.com/js/p-boy/helps/cp.php?m=login,93.186.120.42
ZeuS,tecnomaqperu.com/poko/cp.php?m=login,204.197.248.143
ZeuS,64.32.20.100/~donstend/image/45/cp.php?letter=login,
ZeuS,cscebc.ca/kell/cp.php?m=login,69.90.47.167
ZeuS,www.einformatica.es/wp-admin/user/sam/gsdwwk/admin.php?m=login,67.23.238.138
ZeuS,www.nomoreparentsleftbehind.com/create/a2/adminpanel/admin.php?m=login,173.225.20.168
ZeuS,www.nomoreparentsleftbehind.com/create/a5/adminpanel/admin.php?m=login,173.225.20.168
ZeuS,www.nomoreparentsleftbehind.com/create/a1/adminpanel/admin.php?m=login,173.225.20.168
ZeuS,www.nomoreparentsleftbehind.com/create/a6/adminpanel/admin.php?m=login,173.225.20.168
ZeuS,youngshoipstory.com/metro/admin/1/cp.php?letter=login,64.120.204.210
IceIX,nwm1.co.uk/images/web/adm/Index.php?m=login,213.229.83.23
IceIX,biroes.oxylus.si/novice/adm/Index.php?m=login,213.229.83.23
IceIX,rada2012.net.ua/images/adm/index.php?m=login,91.223.223.151
Citadel,polyviskon.com/js/easy/helps/cp.php?m=login,93.186.120.42
Citadel,swankman.asia/im/cp.php?m=login,141.101.117.224
Citadel,ogswanky.asia/im/cp.php?m=login,141.101.116.73
Citadel,uuknot.org/vik/cp.php?m=login,141.105.67.94
ZeuS,habersabah.com/eski/wp-admin/mint/cp.php?m=login,85.95.238.136
Pony,hightechswiftx.favcc1.com/admin.php,185.28.21.26
Pony,arab21.besaba.com/Panel/admin.php,185.28.20.92
Andromeda,akiaymoster1.com/bla/adm.php,217.23.10.123
ZeuS,tesia-thailand.com/2014/cli/ju/cp.php?m=login,122.155.3.150
ZeuS,50.87.153.3/~rocking/images/products/cp.php?m=login,
ZeuS,batumuliaonline.com/jack/cp.php?m=login,103.16.198.188
Citadel,192.64.11.244/bond/server/cp.php?m=login,
Citadel,198.58.126.85/webalizer/state/cp.php?m=login,
Citadel,114.215.185.196/webalizer/statistic/cp.php?m=login,
ZeuS,210.37.11.238/jm32/includes/site/cp.php?m=login,
ZeuS,www.english-glasmark.pl/tmp/jce/tiny_mce/utils/server/cp.php?m=login,81.21.192.167
ZeuS,down2sesh.com/lite/server%5Bphp%5D/cp.php?m=login,184.154.134.50
ZeuS,foxmanwer.pw/new/logo/1/cp.php?letter=login,91.223.82.188
ZeuS,www.duams.net/metro91/admin/1/cp.php?letter=login,144.76.161.130
ZeuS,www.segurocarroautomovel.com.br/hp/server/cp.php?m=login,186.202.127.48
ZeuS,ufg-corp.com/frame/admin.php?m=login,192.162.19.25
Citadel,godofmercy.net/olaolu/cp.php?m=login,144.76.161.130
ZeuS,jamu.com.vn/mmssd/cp.php?m=login,112.213.89.101
ZeuS,mahamaya1ifesciences.com/metro91/admin/1/cp.php?letter=login,91.223.82.188
ZeuS,vandenberghe.fr/~vanden/panel/cp.php?m=login,212.78.67.196
ZeuS,partiestiro200.com/ffffffs/cp.php?m=login,137.135.208.245
ZeuS,ufg-corp.com/1/cp.php?m=login,192.162.19.25
RDPxTerm,ufg-corp.com/term/admiral/adm.php,192.162.19.25
"Neutrino bot",ufg-corp.com/3/index.php?authkey=ZZZZ,192.162.19.25
ZeuS,www.marshall.usa.cc/war/panel.php?m=login,64.32.12.7
Carbon,winscoft.com/tcp/index.php,37.0.123.154
Citadel,zirtul.ru/cp.php?m=login,141.101.116.103
Citadel,leksre.ru/1/cp.php?m=login,5.19.206.175
Citadel,dsdeees.ru/1/cp.php?m=login,5.19.206.175
WebInject,foengel.com/support/index.php,217.23.11.192
WebInject,connect-status.com/crdox/index.php,46.36.220.213
ZeuS,www.nkakzit.net/tuna/serverphp/cp.php?m=login,179.43.148.147
ZeuS,diablesdelleida.cat/zohoverify/et/cp.php?m=login,82.194.78.115
ZeuS,bitcoin-send.ru/geobase/cp.php?m=login,178.18.142.15
ZeuS,portretosamnadoor.net:59131/cartalist/install/index.php,85.10.228.68
ZeuS,amzertradingltd.com/~amzertra/admin/cp.php?m=login,112.137.167.138
ZeuS,swanky.pw/1337/cp.php?m=login,173.245.61.8
ZeuS,patriciabuffet.com.br/wp-includes/pomo/.cpanel/adminpanel/admin.php?m=login,186.202.127.48
ZeuS,dinamikamandiri.co.id/e7/cp.php?m=login,103.28.15.136
ZeuS,valiyamainfosys.in/gps/location/cp.php?m=login,162.144.34.156
ZeuS,electromecanicasperusac.com/split/cp.php?m=login,204.197.248.143
Citadel,www.tessybn1-company.biz/js/john/helps/cp.php?m=login,93.174.93.135
ZeuS,grupogiordano.com.ar/descargas/admin/cp.php?m=login,200.58.112.21
ZeuS,getasite.sg/downloader/skin/install/images/adminpanel/admin.php?m=login,88.198.18.43
ZeuS,siamjaguar.com/creatim/.php/cp.php?m=login,122.155.3.150
Citadel,dannex247.us/n1/cp.php?m=login,141.101.116.118
ZeuS,jasmine.by/includes/js/site/cp.php?m=login,91.149.157.145
ZeuS,grupogiordano.com.ar/descargas/admin/cart.php?m=login,200.58.112.21
Citadel,militarygradehosting.com/util/cp.php?m=login,89.248.171.29
ZeuS,saapsystems.co.za/ipray/cp.php?m=login,197.221.63.10
ZeuS,andreialopes.adm.br/wp_content/serverphp/cp.php?m=login,186.202.127.95
ZeuS,shinas.co.in/weak/cp.php?m=login,64.32.14.163
Citadel,girlchildeducation.biz/images/ala/cp.php?m=login,198.176.28.49
Citadel,girlchildeducation.biz/images/ebu/cp.php?m=login,198.176.28.49
Citadel,girlchildeducation.biz/images/ebug/cp.php?m=login,198.176.28.49
Citadel,girlchildeducation.biz/images/obe/cp.php?m=login,198.176.28.49
Citadel,girlchildeducation.biz/images/obi/cp.php?m=login,198.176.28.49
Citadel,girlchildeducation.biz/images/ose/cp.php?m=login,198.176.28.49
ZeuS,despww.su/3836bkuta3/index.php?m=login,87.76.50.16
ZeuS,candlerparkchiropractic.com/wp-includes/pomo/adminpanel/admin.php?m=login,207.7.91.210
ZeuS,www.stanleyschultze.com/wp-includes/fonts/cp.php?m=login,216.26.168.132
ZeuS,tadamslaw.com/privacy/index_files/cp.php?m=login,216.26.168.132
ZeuS,www.paguemenosnoseguro.com.br/eco/js/swfobject/server/cp.php?m=login,186.202.127.48
Citadel,flipsides.net/flips/cp.php?m=login,173.237.191.225
Citadel,aje.clicktwicehosting.com/citadel/cp.php?m=login,108.61.45.108
Citadel,heartfactor.us/dolanan/cp.php?m=login,199.204.248.106
Citadel,173.243.112.2/wonder/wonder1/cp.php?m=login,
ZeuS,ubani247.asia/ub3r/cp.php?m=login,141.101.117.181
ZeuS,neumaticoschiclayo.com/update/cp.php?m=login,198.27.70.129
IceIX,www.arabiaholding.com/bin/adm/index.php?m=login,207.204.33.23
IceIX,vogeleyedekparca.com/images/web/adm/index.php?m=login,85.153.42.2
VertexNet,www.setson.5gbfree.com/seta/Web%20Panel/,209.90.88.136
Pony,microsoftntdll.com/pny/Panel/admin.php,5.135.127.68
Pony,hillsboraviation.pw/images/admin.php,5.135.127.68
Pony,hillsboraviation.pw/html/admin.php,5.135.127.68
Solar,microsoftntdll.com/Panel/?login,5.135.127.68
Citadel,alremi.ru/images/images/amidstplenty/therexone/ledatic/cp.php?m=login,46.98.118.213
ZeuS,www.coolhaas.com/home/wp/cp.php?m=login,190.103.177.12
ZeuS,cp.connectfast.com.br/ftp/cp.php?m=login,174.142.104.50
ZeuS,balkanjm.com/fr/cp.php?m=login,31.169.91.213
ZeuS,vip-interior.com.ua/e7/cp.php?m=login,193.169.188.237
ZeuS,www.oxfrontal.com/mail/inbox.php?m=login,37.187.42.251
Citadel,www.oxfrontal.com/mails/admin-p.php?m=login,37.187.42.251
ZeuS,romanskorter290.com/ffffffs/cp.php?m=login,137.135.208.245
